Run,Start Time,End Time,Duration (minutes),Coherence Score
208,2024-10-16 06:20:01,2024-10-16 06:26:02,6.007547167936961,0.2619839686433797
209,2024-10-16 06:26:02,2024-10-16 06:32:02,6.010676685969035,0.2531511505657429
210,2024-10-16 06:32:02,2024-10-16 06:38:03,6.007506704330444,0.2498223403539442
211,2024-10-16 06:38:03,2024-10-16 06:44:03,6.009232552846273,0.2664325949546972
212,2024-10-16 06:44:03,2024-10-16 06:50:03,5.997331567605337,0.2499399403359973
213,2024-10-16 06:50:03,2024-10-16 06:56:03,6.006646251678466,0.260780613877611
214,2024-10-16 06:56:03,2024-10-16 07:02:04,6.015236747264862,0.2428027491614545
215,2024-10-16 07:02:04,2024-10-16 07:08:07,6.039937150478363,0.2618635259495432
216,2024-10-16 07:08:07,2024-10-16 07:14:09,6.030891966819763,0.2654537422682477
217,2024-10-16 07:14:09,2024-10-16 07:20:09,6.013186117013295,0.2528679070215108
218,2024-10-16 07:20:09,2024-10-16 07:26:10,6.009513064225515,0.2592457835087981
219,2024-10-16 07:26:10,2024-10-16 07:32:11,6.014101803302765,0.2660772077534521
220,2024-10-16 07:32:11,2024-10-16 07:38:14,6.0494982361793515,0.2631738497908756
221,2024-10-16 07:38:14,2024-10-16 07:44:14,6.005726615587871,0.2482074484363902
222,2024-10-16 07:44:14,2024-10-16 07:50:16,6.026319102446238,0.2675074392109501
223,2024-10-16 07:50:16,2024-10-16 07:56:17,6.016075452168782,0.2587744529154914
224,2024-10-16 07:56:17,2024-10-16 08:02:19,6.04293958346049,0.2594560105490323
225,2024-10-16 08:02:19,2024-10-16 08:08:21,6.031361949443817,0.2563231365525537
226,2024-10-16 08:08:21,2024-10-16 08:14:23,6.026892562707265,0.255006595904205
227,2024-10-16 08:14:23,2024-10-16 08:20:25,6.038492898146312,0.2627655705204748
228,2024-10-16 08:20:25,2024-10-16 08:26:26,6.01567850112915,0.2650204395491317
229,2024-10-16 08:26:26,2024-10-16 08:32:27,6.024139702320099,0.2582206687030553
230,2024-10-16 08:32:27,2024-10-16 08:38:28,6.011126347382864,0.2515493896695628
231,2024-10-16 08:38:28,2024-10-16 08:44:30,6.023129415512085,0.2660790354487184
232,2024-10-16 08:44:30,2024-10-16 08:50:31,6.031674969196319,0.2687753725483083
